Subject Area,Mapping Name,Component Type,Component Name,Property Type,Property Value,Reusable,Unused/Unconnected Mapping
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Definition,tststrtrak_cd_PREV,Decimal Separator,.,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Definition,tststrtrak_cd_PREV,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Definition,tststrtrak_cd_PREV,Thousand Separator,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Definition,tststrtrak_cd_CURR,Thousand Separator,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Definition,tststrtrak_cd_CURR,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Definition,tststrtrak_cd_CURR,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Definition,tststrtrak_cd_CURR,Decimal Separator,.,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Filter,FIL_tststrtrak_cd,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Filter,FIL_tststrtrak_cd,Filter Condition,DTL_ACTION = 'I' OR DTL_ACTION = 'U' OR DTL_ACTION = 'D',NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Filter,FIL_tststrtrak_cd,Description,This transformation is used to pass only changed data (where DTL_ACTION populated with  'I' or 'U' or 'D').,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd_PREV,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd_PREV,Description,This transformation is used to extract �??KEY_FIELD�?? and �??NONKEY_FIELD�?? Fields from the Source �??DATA�?? Column.,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd_CURR,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd_CURR,Description,This transformation is used to extract �??KEY_FIELD�?? and �??NONKEY_FIELD�?? Fields from the Source �??DATA�?? Column.,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,Case Sensitive String Comparison,YES,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,Cache Directory,$PMCacheDir,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,Null ordering in master,Null Is Highest Value,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,Null ordering in detail,Null Is Highest Value,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,Master Sort Order,Auto,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,Join Type,Full Outer Join,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,Join Condition,KEY_FIELD_CURR = KEY_FIELD_PREV,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,Joiner Data Cache Size,Auto,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,Transformation Scope,All Input,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,Sorted Input,YES,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,Joiner Index Cache Size,Auto,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,Description,This transformation is used to apply Full Outer Join on Two source files(Previous and Current) based on the KEY_FIELD.,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_CURR,Case Sensitive,YES,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_CURR,Sorter Cache Size,Auto,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_CURR,Work Directory,$PMTempDir,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_CURR,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_CURR,Null Treated Low,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_CURR,Distinct,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_CURR,Transformation Scope,All Input,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_CURR,Description,This transformation will be used post Expression transformation to sort based on 'KEY_FIELD' to provide sorted data to Joiner transformation.,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd,Description,This transformation compares the �??KEY_FIELD�?? and �??NONKEY_FIELD�?? fields of the two Source files. The �??NONKEY_FIELD�?? attributes of the two files have been compared using MD5.If any data mismatch found between the files DTL_ACTION is populated with �??I�?? or �??U�?? or �??D�?? as per nature of the mismatch.,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_PREV,Sorter Cache Size,Auto,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_PREV,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_PREV,Work Directory,$PMTempDir,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_PREV,Case Sensitive,YES,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_PREV,Distinct,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_PREV,Transformation Scope,All Input,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_PREV,Null Treated Low,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_PREV,Description,This transformation will be used post Expression transformation to sort based on 'KEY_FIELD' to provide sorted data to Joiner transformation.,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_CURR,Associated Source Definitions,tststrtrak_cd_CURR,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_CURR,Sql Query,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_CURR,Source Filter,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_CURR,Output is deterministic,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_CURR,Post SQL,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_CURR,Number Of Sorted Ports,0,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_CURR,Output is repeatable,Never,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_CURR,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_CURR,Pre SQL,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_CURR,User Defined Join,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_CURR,Select Distinct,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_CURR,Description,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_PREV,Associated Source Definitions,tststrtrak_cd_PREV,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_PREV,User Defined Join,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_PREV,Source Filter,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_PREV,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_PREV,Post SQL,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_PREV,Sql Query,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_PREV,Output is deterministic,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_PREV,Output is repeatable,Never,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_PREV,Pre SQL,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_PREV,Number Of Sorted Ports,0,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_PREV,Select Distinct,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_PREV,Description,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Synchronize Dynamic Cache,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Re-cache from lookup source,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Lookup source is static,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Source Type,Database,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Lookup caching enabled,YES,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Pre-build lookup cache,Auto,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Null ordering,Null Is Highest Value,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Lookup Source Filter,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Update Dynamic Cache Condition,TRUE,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Subsecond Precision,6,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Lookup cache directory name,$PMCacheDir,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Lookup Sql Override,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Lookup cache initialize,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Cache File Name Prefix,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Connection Information,$Source,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Dynamic Lookup Cache,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Lookup condition,apl_id = i_apl_id AND mslct_val_ctgy_num = i_mslct_val_ctgy_num AND strtrak_char_val_cd = i_strtrak_char_val_cd,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Lookup Data Cache Size,Auto,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Decimal Separator,.,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Lookup policy on multiple match,Use Any Value,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Lookup table name,arc_tststrtrak_cd,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Lookup cache persistent,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Output Old Value On Update,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Update Else Insert,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Insert Else Update,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Datetime Format,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Thousand Separator,,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Case Sensitive String Comparison,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Sorted Input,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Recache if Stale,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Lookup Index Cache Size,Auto,NO,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Unconnected Lookup,LKP_arc_tststrtrak_cd,Description,,NO,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Target Definition,Accounting_ff,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Target Definition,Accounting_ff,Thousand Separator,,NO,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Target Definition,Accounting_ff,Decimal Separator,.,NO,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,App Multi-Group Source Qualifier,AMGDSQ_accounting_Accounting,Output Is Ordered,YES,NO,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,App Multi-Group Source Qualifier,AMGDSQ_accounting_Accounting,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,App Multi-Group Source Qualifier,AMGDSQ_accounting_Accounting,Output Is Deterministic,YES,NO,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,App Multi-Group Source Qualifier,AMGDSQ_accounting_Accounting,Description,Records from Source VSAM file is read using PWX datamap having  FD-CF-RECORD-TYPE='A',NO,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,Description,"All the data are passing through. DTL_ACTION is hardcoded as ""I"".",NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Target Definition,tgt_TRIGGER_ff,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Target Definition,tgt_TRIGGER_ff,Thousand Separator,,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Target Definition,tgt_TRIGGER_ff,Decimal Separator,.,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Definition,Trigger_File_Src,Thousand Separator,,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Definition,Trigger_File_Src,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Definition,Trigger_File_Src,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Definition,Trigger_File_Src,Decimal Separator,.,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Qualifier,sq_Trigger_File_Src,Associated Source Definitions,Trigger_File_Src,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Qualifier,sq_Trigger_File_Src,Post SQL,,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Qualifier,sq_Trigger_File_Src,Number Of Sorted Ports,0,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Qualifier,sq_Trigger_File_Src,Output is repeatable,Never,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Qualifier,sq_Trigger_File_Src,Sql Query,,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Qualifier,sq_Trigger_File_Src,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Qualifier,sq_Trigger_File_Src,Select Distinct,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Qualifier,sq_Trigger_File_Src,Output is deterministic,NO,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Qualifier,sq_Trigger_File_Src,User Defined Join,,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Qualifier,sq_Trigger_File_Src,Pre SQL,,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Qualifier,sq_Trigger_File_Src,Source Filter,,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Source Qualifier,sq_Trigger_File_Src,Description,This Source Qualifier will read a flat file having a single record.,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Expression,exp_GET_DATA_FILE_DETAILS,Tracing Level,Normal,NO,NO
MetLife_p2_CSC_GroupLife,m_Transfer_SOR_MF_HDFS_TRIGGER,Expression,exp_GET_DATA_FILE_DETAILS,Description,The count and counter value are received as parameter,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Target Definition,OPAS_OUTPUT,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Target Definition,OPAS_OUTPUT,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Target Definition,OPAS_OUTPUT,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Definition,OPAS_INPUT,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Definition,OPAS_INPUT,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Definition,OPAS_INPUT,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Definition,OPAS_INPUT,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Filter,fil_Empty_File_check,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Filter,fil_Empty_File_check,Filter Condition,Filter='1',NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Filter,fil_Empty_File_check,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Qualifier,SQ_OPAS_INPUT,Associated Source Definitions,OPAS_INPUT,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Qualifier,SQ_OPAS_INPUT,Output is repeatable,Never,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Qualifier,SQ_OPAS_INPUT,Sql Query,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Qualifier,SQ_OPAS_INPUT,Number Of Sorted Ports,0,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Qualifier,SQ_OPAS_INPUT,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Qualifier,SQ_OPAS_INPUT,Post SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Qualifier,SQ_OPAS_INPUT,Source Filter,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Qualifier,SQ_OPAS_INPUT,Output is deterministic,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Qualifier,SQ_OPAS_INPUT,Pre SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Qualifier,SQ_OPAS_INPUT,Select Distinct,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_output,Source Qualifier,SQ_OPAS_INPUT,User Defined Join,,NO,NO
